Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2016-02-24,Cobar,24.3,39.5,0,14.6,NA,NNE,46,N,NW,17,15,21,10,1013.3,1010.3,0,0,30.1,38.3,No,0,No
2016-02-25,Cobar,23.7,41.5,0,15.8,NA,NW,37,NNW,W,17,15,24,11,1012,1009.7,1,1,30.1,40,No,0,No
2016-02-26,Cobar,27.5,36.7,0,15,NA,SSE,35,S,S,19,15,35,18,1014.3,1012.4,1,1,28,35.6,No,0,No
2016-02-27,Cobar,20.8,35.6,0,13.6,NA,S,31,S,S,17,13,26,14,1015.6,1013,1,1,24.2,33.8,No,0,No
2016-02-28,Cobar,20.6,36.2,0,10,NA,SSE,28,E,SSW,15,17,53,18,1015.5,1012.7,0,2,24.8,34.6,No,0,No
2016-02-29,Cobar,22.6,36.8,0,11.6,NA,ENE,37,E,NNW,20,7,38,15,1016.2,1013.7,0,2,26.5,35.9,No,0,No
2016-03-01,Cobar,22.4,37.1,0,13,NA,ENE,41,ENE,ENE,26,13,39,12,1016.4,1014.6,0,1,25.9,36.3,No,0,No
2016-03-02,Cobar,24.5,38,0,14,NA,NNE,31,NNE,NW,19,13,36,17,1017.6,1015.5,5,7,28.4,37.2,No,0,No
2016-03-03,Cobar,24.8,39.4,0,10.6,NA,S,50,NNE,NE,19,15,27,14,1018.3,1015.2,2,5,29.7,37.5,No,0,No
2016-03-04,Cobar,25.1,37.7,0,13.6,NA,E,52,ENE,S,22,11,50,27,1016.9,1014.1,7,1,26.9,34.9,No,2.4,Yes
2016-03-05,Cobar,22.7,38,2.4,NA,NA,NE,24,ENE,SE,15,11,42,25,1017.6,1015.2,NA,NA,27.4,36.2,Yes,0,No
2016-03-06,Cobar,24.3,38.3,0,NA,NA,NNE,31,NE,NE,15,17,30,15,1017.7,1014.9,NA,NA,29.1,37.7,No,0,No
2016-03-07,Cobar,22.6,37.4,0,33.2,NA,NE,35,NNE,NE,22,17,33,17,1017.9,1015.2,1,1,27.4,36.7,No,0,No
2016-03-08,Cobar,23,37.6,0,12,NA,ENE,33,NE,ENE,15,13,32,19,1018.1,1015.6,0,4,29.2,36.7,No,0,No
2016-03-09,Cobar,23.7,36.5,0,12.6,NA,NNE,39,NE,ENE,20,17,42,26,1017.9,1014.8,6,6,27.5,34.4,No,0,No
2016-03-10,Cobar,24.4,36.4,0,11.6,NA,NE,43,NNE,NNE,20,20,40,26,1017.5,1014.8,7,7,26.6,34,No,0,No
2016-03-11,Cobar,25.8,38.4,0,10.6,NA,W,50,NNE,N,15,17,39,22,1015.3,1012.5,7,6,28.9,38.3,No,4.8,Yes
2016-03-12,Cobar,22.1,37,4.8,6.6,NA,W,26,E,WSW,9,15,54,27,1017.2,1015.1,2,3,28.1,35.4,Yes,0,No
2016-03-14,Cobar,23.4,30.4,NA,NA,NA,E,28,SSE,E,11,17,67,66,1015.2,1014,8,8,25.1,26.6,NA,1,No
2016-03-15,Cobar,22.3,33,1,10.2,NA,ESE,44,E,ESE,17,22,61,31,1014.1,1011.9,7,7,24.7,32.7,No,22.4,Yes
2016-03-16,Cobar,19.6,24.8,22.4,6.4,NA,ESE,33,ESE,E,20,13,81,91,1014.6,1013.1,7,7,20,21.1,Yes,35,Yes
2016-03-17,Cobar,18.7,29.9,35,3,NA,ENE,33,E,S,19,6,70,49,1012.1,1007.9,2,7,21.9,29.3,Yes,1,No
2016-03-18,Cobar,21.9,27.5,1,4.6,NA,SW,59,WSW,SSW,11,31,78,62,1004.1,1005.1,7,3,23.6,21.5,No,1.4,Yes
2016-03-19,Cobar,11.1,21.5,1.4,6.4,NA,SW,35,SSW,S,13,22,68,33,1014.1,1012.3,2,1,13.7,20.1,Yes,0,No
2016-03-20,Cobar,10.2,24.3,0,4.8,NA,SSW,37,S,SSW,13,15,60,31,1015.2,1012.8,1,0,14.6,23.1,No,0,No
2016-03-21,Cobar,12.4,27.1,0,6.8,NA,ENE,43,ESE,SSE,20,15,65,31,1014.1,1011.6,1,4,17.2,25.6,No,0,No
2016-03-22,Cobar,15.4,27.7,0,6.6,NA,E,33,E,ESE,22,13,58,27,1015.7,1013.3,0,1,18.2,26.6,No,0,No
2016-03-23,Cobar,15.4,29.3,0,7,NA,WSW,24,E,NNE,13,7,40,24,1017.2,1015.6,6,5,19.9,28.1,No,0,No
2016-03-24,Cobar,17,31.8,0,6.6,NA,W,30,E,SE,13,9,30,18,1019.3,1016.7,1,1,22,30.7,No,0,No
2016-03-25,Cobar,18.3,30.1,0,7.4,NA,SSW,35,SSW,SSW,9,17,38,27,1017.8,1016.4,7,7,21.5,28.8,No,0,No
2016-03-26,Cobar,15.9,29.5,0,5.6,NA,SW,33,SSE,SSW,9,19,48,20,1018.2,1015.7,1,NA,20.5,28.9,No,0,No
2016-03-27,Cobar,12.9,27.7,0,9.2,NA,WSW,31,S,SW,9,17,46,24,1017.9,1015.1,1,3,17.1,26.5,No,0,No
2016-03-28,Cobar,14.7,27.2,0,6.2,NA,SSW,24,NA,S,0,9,51,31,1016.5,1014,7,7,17.8,26.5,No,0,No
2016-03-29,Cobar,17.1,22.5,0,5,NA,SSW,20,WNW,WNW,2,7,51,40,1018.2,1016.1,8,8,18.2,22,No,0,No
2016-03-30,Cobar,14.7,24.8,0,4,NA,WSW,35,SSW,W,13,17,64,30,1018.4,1015.9,7,1,16.3,23.7,No,0,No
2016-03-31,Cobar,8.8,24.7,0,6,NA,WSW,24,SSW,WSW,7,15,48,23,1019.3,1016.5,2,1,13.9,23.3,No,0,No
2016-04-01,Cobar,12.5,29.2,0,7,NA,N,35,ESE,NNW,13,19,32,17,1017.7,1015.3,1,1,18.6,28.5,No,0,No
2016-04-02,Cobar,15.7,31,0,NA,NA,WSW,31,ENE,SSW,4,15,32,20,1018.6,1017.1,NA,NA,21.7,29,No,0,No
2016-04-03,Cobar,14.8,30.1,0,13.2,NA,SSE,26,S,ESE,15,9,44,25,1022.3,1018.7,1,5,21.3,29.4,No,0,No
2016-04-04,Cobar,14,31.4,0,8,NA,S,24,E,WNW,13,9,41,19,1019,1014.3,2,1,22,30.9,No,0,No
2016-04-05,Cobar,16.7,34.2,0,6.6,NA,NNE,35,NNE,NNW,24,17,42,14,1016.1,1012.1,0,1,25.4,33.5,No,0,No
2016-04-06,Cobar,21.1,35.8,0,9.2,NA,NNW,44,N,WNW,20,20,31,18,1015.2,1012.8,1,1,28.8,35.1,No,0,No
2016-04-07,Cobar,14.6,27.2,0,10.6,NA,SSE,41,SE,S,15,11,49,23,1022.4,1018.8,5,6,18.2,26.4,No,0,No
2016-04-08,Cobar,16.9,27,0,9.4,NA,E,35,SSW,SSE,17,11,27,26,1023.1,1019,7,1,19.3,26.2,No,0,No
2016-04-09,Cobar,13.2,28.6,0,5.4,NA,ESE,28,SE,SW,13,13,40,26,1021.6,1018.2,8,2,20,28.1,No,0,No
2016-04-10,Cobar,13.8,27.4,0,6.6,NA,SSW,28,SSE,SW,13,11,31,24,1021.2,1018.2,6,7,21.2,26.5,No,0,No
2016-04-11,Cobar,13,25.3,0,6,NA,SSW,31,SW,SSW,13,20,46,32,1021.6,1018.4,1,3,18.5,24.6,No,0,No
2016-04-12,Cobar,11.8,26,0,6.2,NA,S,33,S,S,13,19,43,21,1022.3,1019,0,0,19.3,25.5,No,0,No
2016-04-13,Cobar,13.3,29.1,0,6,NA,E,31,ESE,E,17,15,51,21,1023.6,1020.3,0,1,19.1,28.5,No,0,No
2016-04-14,Cobar,16.4,29.9,0,6,NA,NE,39,NE,NE,24,13,47,26,1025.9,1022.2,5,6,22.2,27.9,No,0,No
2016-04-15,Cobar,16.4,29,0,NA,NA,NNE,33,NNE,N,24,13,44,28,1024,1019.8,NA,1,22.4,28.2,No,0,No
2016-04-16,Cobar,19.1,29.5,0,14,NA,SW,41,N,SW,17,13,26,25,1019.9,1016.5,7,7,25.7,27.8,No,0,No
2016-04-17,Cobar,16.6,30.3,0,4,NA,S,41,E,SW,9,9,45,19,1019.1,1014.7,3,6,22.7,29,No,0.8,No
2016-04-18,Cobar,13.7,27.2,0.8,3.6,NA,ESE,22,ENE,ESE,13,11,64,28,1018.6,1015.3,2,3,19,26.4,No,0,No
2016-04-19,Cobar,14.4,28.9,0,4.6,NA,ENE,24,ENE,SE,13,9,55,25,1019.9,1017.1,7,5,20.3,28,No,0,No
2016-04-20,Cobar,14.8,29.4,0,6.6,NA,ENE,24,NE,ESE,13,11,46,20,1022,1018.7,7,2,21.9,28.9,No,0,No
2016-04-21,Cobar,17.9,31.7,0,6.6,NA,NE,26,NE,SW,19,7,37,16,1021,1017.7,3,2,23.5,31.5,No,0,No
2016-04-22,Cobar,18,27.7,0,7.6,NA,SW,37,SSW,SSW,13,24,58,35,1021.6,1018.8,3,1,20.1,26.4,No,0,No
2016-04-23,Cobar,10.4,25.5,0,7.4,NA,SSE,30,S,S,13,17,52,31,1024.2,1021.3,NA,1,14.6,24.8,No,0,No
2016-04-24,Cobar,13.5,25.3,0,6.6,NA,ENE,39,E,ESE,20,22,49,25,1027.7,1024.3,NA,1,18.5,24.8,No,0,No
2016-04-25,Cobar,12.2,25.4,0,4.6,NA,NE,33,ENE,ESE,17,11,50,27,1028.9,1025.1,0,0,18.4,24.7,No,0,No
2016-04-26,Cobar,13.3,26.8,0,5,NA,ENE,31,NE,NE,24,11,53,31,1027.2,1022.8,0,1,19.5,26.1,No,0,No
2016-04-27,Cobar,14.7,27.7,0,6.6,NA,NNE,39,NE,N,26,9,50,33,1023.7,1019.6,2,7,20.4,26.6,No,0,No
2016-04-28,Cobar,16.9,29.3,0,6.6,NA,NNE,33,NNE,NNW,19,15,43,29,1021.9,1018.4,NA,1,21.5,28,No,0,No
2016-04-29,Cobar,19.3,28.2,0,7.2,NA,WNW,100,NE,N,19,17,42,39,1018.5,1014.6,8,8,21.7,27.4,No,38.6,Yes
2016-04-30,Cobar,16.5,25.9,38.6,2.4,NA,N,31,NE,NE,15,11,82,59,1018,1014.8,NA,4,19.9,25.3,Yes,3.2,Yes
2016-05-01,Cobar,17.3,23.5,3.2,3.8,NA,N,31,NW,WSW,13,11,80,38,1016.1,1015.6,NA,NA,20.9,23.1,Yes,0,No
2016-05-02,Cobar,10.6,20,0,5,NA,E,22,E,NNE,15,6,64,52,1017.3,1014.3,NA,5,14.3,19.7,No,0.2,No
2016-05-03,Cobar,9,22.2,0.2,1.6,NA,WNW,31,NNW,W,6,17,87,38,1014.7,1011.6,NA,NA,15.4,21.5,No,0,No
2016-05-04,Cobar,10.7,22.1,0,4,NA,SSE,20,SE,W,9,11,63,44,1018.5,1016.6,NA,NA,16.4,21.8,No,0,No
2016-05-05,Cobar,11.1,24.5,0,3.6,NA,SSE,22,NE,SSW,15,6,53,43,1020.9,1017.1,NA,NA,17.3,23.8,No,0,No
2016-05-06,Cobar,12.9,26.3,0,4,NA,ENE,24,NE,W,15,6,54,33,1019.5,1016.2,NA,NA,19.3,25.7,No,0,No
2016-05-07,Cobar,15,25.8,0,3.6,NA,ENE,31,ENE,NE,17,17,52,46,1017.7,1014.1,3,5,19.8,25.4,No,6.8,Yes
2016-05-08,Cobar,18,21,6.8,4.2,NA,NNE,43,NE,NNE,24,20,67,92,1011.8,1008.8,8,8,20,17.1,Yes,43,Yes
2016-05-09,Cobar,16.5,21.2,43,2,NA,WNW,52,NNE,NW,24,30,96,42,1005.7,1006.2,8,1,18.8,19,Yes,1.2,Yes
2016-05-10,Cobar,12.8,18.5,1.2,2.6,NA,W,39,WNW,W,20,20,75,71,1013.5,1014.1,1,8,15.4,17.4,Yes,0.2,No
2016-05-11,Cobar,7.5,17.3,0.2,1.6,NA,WSW,31,SSW,WSW,13,17,72,48,1023.1,1020.4,NA,NA,12.2,17,No,0,No
2016-05-12,Cobar,7.7,20,0,2.6,NA,WNW,20,W,WNW,9,11,70,53,1022.5,1020.5,NA,4,13.3,19.7,No,0,No
2016-05-13,Cobar,9.6,22.7,0,2.4,NA,W,17,N,SSE,6,4,71,51,1026,1023.1,NA,NA,16.2,22.1,No,0,No
2016-05-14,Cobar,10.9,24.7,0,NA,NA,ENE,20,ENE,N,9,7,76,35,1025.5,1021.3,NA,NA,16.4,24.1,No,0,No
2016-05-15,Cobar,12.4,23.3,0,NA,NA,W,28,NNW,W,11,15,70,40,1021.2,1018.4,1,5,15.7,22.9,No,0,No
2016-05-16,Cobar,13.9,23.5,0,7.6,NA,NNE,24,NNE,NNE,9,13,71,44,1020.2,1017.4,8,NA,16.2,22.5,No,0,No
2016-05-17,Cobar,13.9,24.4,0,2.6,NA,SSE,20,SW,SW,7,7,62,36,1019.9,1017.8,NA,NA,18.3,24.3,No,0,No
2016-05-18,Cobar,13.7,20.5,0,2.8,NA,ESE,17,SE,SSW,9,6,76,56,1019.8,1018,8,NA,15.5,20,No,0,No
2016-05-19,Cobar,9.5,20.4,0,1.2,NA,SW,33,WSW,WSW,9,17,74,38,1021.6,1018.9,NA,NA,15,20.3,No,0,No
2016-05-20,Cobar,9.2,20.7,0,3.6,NA,SW,19,S,WSW,7,9,59,49,1024,1021.6,NA,NA,14.3,19.7,No,0,No
2016-05-21,Cobar,10.4,19.7,0,2.8,NA,ESE,22,E,E,13,7,79,57,1024.5,1020.5,NA,3,12.7,18.4,No,0,No
2016-05-22,Cobar,12.7,25.3,0,NA,NA,NNE,30,NE,N,15,15,55,31,1021.1,1018.1,NA,NA,17.7,25.3,No,0,No
2016-05-23,Cobar,14.8,18.8,0,NA,NA,SSW,46,SSW,SSW,28,19,46,27,1021.3,1020.5,7,NA,16.1,18.4,No,0,No
2016-05-24,Cobar,5.5,18,0,8.8,NA,SW,28,SW,SW,7,13,62,45,1024.2,1021,NA,NA,11.6,17.8,No,0,No
2016-05-25,Cobar,7,18.8,0,3,NA,N,28,NE,N,11,15,70,36,1019.1,1015.2,NA,NA,12.3,18.1,No,16.4,Yes
2016-05-26,Cobar,10.3,17.3,16.4,2.4,NA,NE,33,N,W,19,17,87,81,1008.6,1006.2,8,8,11.6,16.2,Yes,0.2,No
2016-05-27,Cobar,7.5,16.6,0.2,2.2,NA,WNW,31,W,WNW,7,19,95,53,1012.6,1010.5,NA,1,9.7,16.1,No,3.6,Yes
2016-05-28,Cobar,7.4,13.3,3.6,2.4,NA,WSW,50,WNW,WSW,19,24,86,74,1011.2,1013.8,8,8,9.2,11.7,Yes,0.8,No
2016-05-29,Cobar,6.3,14.2,0.8,1.6,NA,W,17,E,W,6,9,99,56,1021.2,1020.4,8,3,7.2,12.7,No,0,No
2016-05-30,Cobar,6.7,15.5,0,1.4,NA,NE,24,ENE,SE,15,9,65,50,1025.3,1023.4,7,6,10.2,13.5,No,0,No
2016-05-31,Cobar,3.6,15.9,0,1.2,NA,ESE,17,SSE,SSE,7,7,77,42,1026.8,1023.8,7,NA,7.8,15.1,No,0,No
2016-06-01,Cobar,7.8,17.4,0,2.6,NA,ESE,33,SE,E,9,6,78,50,1025.3,1022.8,8,8,10,16.6,No,6,Yes
2016-06-02,Cobar,10,15.4,6,0.8,NA,E,28,E,ESE,15,11,94,84,1023.9,1020.5,8,8,12.9,14.6,Yes,1.2,Yes
2016-06-03,Cobar,12.4,14.2,1.2,1,NA,ENE,24,ENE,ENE,13,9,94,92,1019.2,1016.6,8,8,13.5,13,Yes,22.8,Yes
2016-06-04,Cobar,11.3,12,22.8,2.8,NA,W,39,SW,W,19,20,97,96,1010,1007.9,8,8,11.4,11.6,Yes,8.4,Yes
2016-06-05,Cobar,10.4,15.6,8.4,0.4,NA,WSW,39,WSW,W,19,22,78,61,1009,1006.2,7,8,11.2,14.1,Yes,0,No
2016-06-06,Cobar,8.6,16.4,0,2,NA,W,35,WSW,W,17,22,84,55,1009.3,1007.4,8,8,10.9,15.3,No,0,No
2016-06-07,Cobar,10.6,15.1,0,2.6,NA,WSW,35,W,W,19,20,81,64,1011.4,1011,6,5,11.3,14.3,No,0,No
2016-06-08,Cobar,7.8,16.9,0,2,NA,NE,35,N,NNE,11,20,81,57,1014.9,1010.5,7,8,11.6,16.3,No,2.4,Yes
2016-06-09,Cobar,11.6,17.9,2.4,1,NA,NW,46,NW,NW,19,28,76,49,1011.5,1011.4,NA,NA,15.4,17.4,Yes,0.2,No
2016-06-10,Cobar,10.7,15.5,0.2,3.8,NA,WSW,35,SW,WSW,17,19,84,56,1022.6,1022.8,8,5,11.4,15.1,No,0,No
2016-06-11,Cobar,5.2,15,0,1.6,NA,SW,28,WSW,SW,7,13,75,62,1027.9,1027.4,NA,5,10.3,14.8,No,0,No
2016-06-12,Cobar,4.5,14.3,0,1.6,NA,SE,28,SSE,SE,15,13,72,40,1035.7,1032.8,NA,NA,7.9,14,No,0.2,No
2016-06-13,Cobar,3.8,18.1,0.2,NA,NA,ENE,24,E,ENE,13,11,78,50,1035.8,1033.2,NA,NA,8.7,17.9,No,0,No
2016-06-14,Cobar,6.7,19.6,0,3.2,NA,NE,24,E,ESE,13,7,75,48,1035.3,1032.5,NA,NA,11.1,19.2,No,0.2,No
2016-06-15,Cobar,6.8,18.2,0.2,2.6,NA,ESE,24,ESE,SSE,15,6,75,49,1031.6,1028,NA,NA,10.5,17.8,No,0,No
2016-06-16,Cobar,8.1,20.6,0,2,NA,NNE,39,NE,NNE,20,22,69,53,1023.8,1017.5,NA,1,12.1,19.2,No,8,Yes
2016-06-17,Cobar,12.1,19.1,8,2.8,NA,W,31,NNE,NE,13,13,93,78,1015.6,1012.7,7,6,13.1,18,Yes,10,Yes
2016-06-18,Cobar,12.6,17.7,10,0.6,NA,NNW,20,NW,ESE,6,7,97,73,1017.6,1015.8,5,8,13.6,16.7,Yes,4.5,Yes
2016-06-19,Cobar,12.3,13.3,4.5,NA,NA,SW,39,SSE,SSW,13,22,94,96,1010.4,1002.9,8,8,12.9,12.3,Yes,29.1,Yes
2016-06-20,Cobar,10.1,14.3,29.1,1.6,NA,W,50,W,W,26,26,85,66,1007.5,1006.7,8,8,10.5,13.7,Yes,0,No
2016-06-21,Cobar,9.4,12.9,0,3,NA,NW,41,N,NNW,13,26,73,68,1011,1008.2,7,8,10.3,12.8,No,8.4,Yes
2016-06-22,Cobar,10.2,15.2,8.4,0.8,NA,W,31,W,WSW,15,15,91,60,1012.5,1013,6,6,11.4,14.7,Yes,0,No
2016-06-23,Cobar,8.3,15,0,1.8,NA,NW,33,NNE,NW,9,20,87,88,1013.1,1008.2,8,7,10.5,13.6,No,2.6,Yes
2016-06-24,Cobar,9.1,12.6,2.6,0.8,NA,W,54,W,WSW,24,31,80,43,1012.8,1014.4,5,5,9.8,12.2,Yes,0,No
2016-06-25,Cobar,1,11.1,0,3.6,NA,SSW,24,SSW,S,9,9,87,44,1024.5,1022.2,NA,NA,4.7,10.4,No,0,No
2016-06-26,Cobar,2.2,7.8,0,2.2,NA,ESE,19,ENE,SW,9,4,82,72,1021,1018.1,3,8,5.8,7.4,No,3.2,Yes
2016-06-27,Cobar,4.7,9.7,3.2,NA,NA,SW,30,SW,SSW,15,13,94,65,1020.7,1020.4,7,NA,5.4,8.6,Yes,0,No
2016-06-28,Cobar,3.2,14,0,NA,NA,SW,26,WNW,WSW,7,13,83,49,1027.7,1027.2,7,NA,7.8,13.4,No,0,No
2016-06-29,Cobar,2.2,14.9,0,NA,NA,ENE,20,E,E,13,9,79,49,1029.4,1025.8,NA,NA,8.2,14.3,No,0.4,No
2016-06-30,Cobar,3.4,14.8,0.4,NA,NA,NNW,37,N,NW,13,20,88,48,1021.7,1017.1,8,NA,6.4,14.4,No,0,No
2016-07-01,Cobar,5.5,13.4,0,8,NA,WNW,33,WSW,WSW,17,17,81,58,1023.8,1023.8,NA,8,7.9,12.2,No,0,No
2016-07-02,Cobar,4,13.5,0,2,NA,S,30,SE,S,7,13,75,55,1030,1028.2,4,7,9,13.1,No,0,No
2016-07-03,Cobar,4,15.1,0,NA,NA,E,19,ESE,E,7,4,67,52,1028.7,1025.2,NA,NA,11.4,14.5,No,0.2,No
2016-07-04,Cobar,3,14.6,0.2,NA,NA,N,30,ENE,NNE,13,11,88,59,1019.9,1014.1,8,NA,6.3,14.1,No,1.2,Yes
2016-07-05,Cobar,6.3,10.2,1.2,NA,NA,W,43,NW,W,15,20,93,82,1012.3,1012.9,8,8,8.7,8.1,Yes,2.9,Yes
2016-07-06,Cobar,7.2,10.9,2.9,NA,NA,W,39,W,W,22,24,87,83,1017.6,1017.2,7,8,7.6,9.6,Yes,0,No
2016-07-07,Cobar,7.6,13.6,0,NA,NA,SW,31,SW,SW,13,11,84,73,1020.4,1018.8,7,4,9.8,13.2,No,0,No
2016-07-08,Cobar,8.8,13.8,0,NA,NA,SW,24,W,WSW,11,15,99,74,1021.6,1020.7,8,8,9.5,12.5,No,0,No
2016-07-09,Cobar,4.2,13.3,0,NA,NA,ESE,17,S,SE,9,7,97,66,1024.8,1022,8,8,8.3,13.3,No,0.2,No
2016-07-10,Cobar,4.9,16.8,0.2,NA,NA,NNE,30,NE,NNE,15,17,86,54,1021.8,1017.3,NA,NA,9.6,16.3,No,1.3,Yes
2016-07-11,Cobar,9.5,15.7,1.3,11.2,NA,NNE,33,N,NW,7,17,87,63,1014.3,1012,8,NA,11.1,15.4,Yes,0.6,No
2016-07-12,Cobar,5.6,14.2,0.6,2.2,NA,WNW,41,NNW,NW,13,22,70,50,1014.7,1014,NA,NA,9.3,13.1,No,0,No
2016-07-13,Cobar,2.5,11.5,0,1.6,NA,W,33,WSW,SW,17,15,71,46,1026.3,1027.3,NA,1,5.9,11,No,0,No
2016-07-14,Cobar,0.9,12.7,0,2,NA,SW,28,S,SW,4,15,76,47,1033.6,1030.9,NA,2,6.1,12.4,No,0,No
2016-07-15,Cobar,1.8,13.3,0,NA,NA,SSE,33,SE,SSE,11,17,65,49,1032.2,1029.3,NA,NA,7.4,12.6,No,0,No
2016-07-16,Cobar,1.8,16.2,0,3.6,NA,ESE,46,SE,ESE,9,13,82,39,1030.2,1027.2,NA,NA,6.8,16,No,0,No
2016-07-17,Cobar,6.1,20.2,0,NA,NA,E,26,E,ESE,13,9,81,54,1028.3,1024.6,NA,NA,10.8,20.2,No,0,No
2016-07-18,Cobar,10.8,23.2,0,3.2,NA,NNE,35,NNE,NNE,20,13,76,54,1025,1021.4,NA,NA,15.4,22.4,No,0,No
2016-07-19,Cobar,14.1,20.8,0,3,NA,NNE,33,ENE,NE,9,7,82,89,1022.3,1019.9,8,8,17.6,19.5,No,19.8,Yes
2016-07-20,Cobar,16.8,18.5,19.8,0.8,NA,E,28,NNW,ENE,13,11,98,90,1019.2,1018.4,7,8,18.1,17.6,Yes,6.4,Yes
2016-07-21,Cobar,11.7,22.1,6.4,0.6,NA,E,22,ENE,WNW,7,9,93,68,1018.9,1015.7,1,NA,15.4,21.7,Yes,0.2,No
2016-07-22,Cobar,14.3,23.9,0.2,2.4,NA,W,57,NNW,NW,20,28,97,67,1012,1006.2,8,1,17.3,23.6,No,0,No
2016-07-23,Cobar,8.9,13.8,0,5.2,NA,W,46,W,WSW,24,20,64,62,1013.8,1014.6,NA,8,10.3,12.2,No,0,No
2016-07-24,Cobar,4.9,14.8,0,2.2,NA,NNW,41,NE,NNW,13,24,83,56,1017.1,1013.2,5,8,7.9,14.4,No,0,No
2016-07-25,Cobar,3.3,15,0,1.8,NA,WSW,31,W,NW,15,17,67,57,1019.8,1017.9,NA,1,8.6,14.2,No,0,No
2016-07-26,Cobar,3.9,15.7,0,2,NA,NW,30,W,NW,6,17,71,60,1020.8,1016.8,7,8,9.4,13.9,No,0,No
2016-07-27,Cobar,8.1,15.1,0,1.6,NA,SW,35,W,WSW,19,19,67,47,1019.8,1020.9,2,1,11.2,14.2,No,0,No
2016-07-28,Cobar,3.1,14.3,0,1.6,NA,SSE,28,SSW,SSW,9,13,83,55,1029.6,1026.5,NA,NA,7.4,14.2,No,0,No
2016-07-29,Cobar,2.6,14.5,0,2.4,NA,WSW,26,SSE,SSW,9,9,76,55,1027.7,1023.4,NA,NA,7.9,13.8,No,0,No
2016-07-30,Cobar,3.3,15.8,0,2.4,NA,ENE,17,NA,NNW,0,6,78,57,1024.9,1020.8,NA,NA,8.1,15.3,No,0,No
2016-07-31,Cobar,5.2,18.9,0,1.6,NA,NNE,20,N,WNW,11,7,78,41,1021.3,1018.4,NA,NA,10.5,18.7,No,0.2,No
2016-08-01,Cobar,8.1,17.3,0.2,1.8,NA,N,26,N,NNE,13,9,74,53,1017.3,1012.7,8,8,11,16.9,No,1,No
2016-08-02,Cobar,8.5,10.1,1,2,NA,SW,44,SSW,SW,15,20,96,90,1013.3,1012.9,8,8,9.9,8.5,No,16.8,Yes
2016-08-03,Cobar,6.1,14.7,16.8,NA,NA,SSW,50,S,S,20,20,65,42,1019.8,1020.1,8,NA,7.2,14.4,Yes,0,No
2016-08-04,Cobar,2.5,15.8,0,2.2,NA,SE,30,SSE,E,9,9,87,47,1026,1024.3,NA,NA,7.1,15.4,No,0,No
2016-08-05,Cobar,4.7,15.9,0,2,NA,E,33,ESE,ESE,17,13,71,45,1030.2,1027.2,NA,1,10,15.8,No,0,No
2016-08-06,Cobar,4.8,15.9,0,2.8,NA,NE,20,E,ESE,11,7,76,51,1026.9,1024.6,4,8,10.5,14.1,No,0,No
2016-08-07,Cobar,5.8,17.9,0,2.2,NA,NNW,24,E,WNW,2,13,67,43,1025.6,1023,4,2,12.5,16.9,No,0,No
2016-08-08,Cobar,3.8,19.5,0,0.8,NA,NNW,17,ENE,W,7,7,77,28,1025,1021.7,NA,NA,11.5,18.8,No,0,No
2016-08-09,Cobar,7.2,18,0,2.8,NA,NNE,33,NNE,NE,19,17,65,50,1021.2,1017.1,NA,8,12.3,17.8,No,0.2,No
2016-08-10,Cobar,9.4,19.3,0.2,2.6,NA,WSW,30,S,WSW,17,13,55,42,1017.3,1015.4,1,NA,13.9,18.4,No,0,No
2016-08-11,Cobar,3.9,16.5,0,3,NA,WSW,30,WSW,WSW,11,17,58,52,1022.7,1021.2,NA,8,10.1,14.5,No,0,No
2016-08-12,Cobar,5.3,17.1,0,3.8,NA,NNE,22,NE,WNW,13,11,63,42,1024.6,1021,NA,NA,11.6,16.6,No,0,No
2016-08-13,Cobar,4.5,18.3,0,NA,NA,SW,26,ENE,WSW,6,11,62,35,1025.5,1023.5,NA,NA,12.2,17.7,No,0,No
2016-08-14,Cobar,4.4,18.4,0,NA,NA,SSE,24,SE,S,9,11,59,32,1029.3,1027,NA,NA,12.1,17.9,No,0,No
2016-08-15,Cobar,4.5,19.8,0,6.4,NA,ESE,24,ESE,E,17,9,72,37,1031,1027.5,NA,NA,11,19.4,No,0,No
2016-08-16,Cobar,7.7,22,0,3.4,NA,NNW,33,NE,N,22,13,64,43,1029.1,1025.2,NA,6,14.1,19.9,No,0,No
2016-08-17,Cobar,9,22.1,0,3.4,NA,NNE,33,NNE,ENE,19,7,51,29,1026.3,1022.6,NA,NA,15.6,21.8,No,0,No
2016-08-18,Cobar,10,22.6,0,2,NA,N,35,NE,NNE,17,19,59,36,1022.8,1018.5,NA,2,15.9,21.2,No,0,No
2016-08-19,Cobar,12.1,22.5,0,3.8,NA,SW,54,NNE,NNW,22,22,43,41,1015.5,1010.6,8,8,16,19.8,No,7,Yes
2016-08-20,Cobar,3.1,14.9,7,0.8,NA,SW,48,WSW,W,13,15,86,44,1020.9,1019.4,NA,1,8.4,13.5,Yes,0,No
2016-08-21,Cobar,3.1,16.8,0,2.6,NA,NNE,31,ENE,NE,11,13,54,35,1021.5,1017.6,NA,2,11.6,16.3,No,1.2,Yes
